"FIELD_3","FIELD_4","FIELD_5","FIELD_12","FIELD_13","FIELD_14","FIELD_21","FIELD_22","FIELD_23","FIELD_30","FIELD_31","FIELD_32","FIELD_40"
"0.284999996","0.209000006","0.280000001","0.254000008","0.224999994","0.259000003","28.923000336","28.916000366","28.844999313","30.857999802","29.908000946","30.915000916","65.574074071"
"0.289999992","0.194999993","0.239999995","0.256999999","0.238000005","0.319000006","28.974000931","28.968000412","28.843999863","30.804000854","29.847000122","30.929000854","65.196231031"
"0.272000015","0.194999993","0.246999994","0.263000011","0.238000005","0.294999987","29.079000473","29.075000763","28.964000702","30.725000381","29.763999939","30.811000824","65.355630549"
"0.312999994","0.214000002","0.272000015","0.243000001","0.221000001","0.256999999","28.974000931","28.99600029","28.982999802","30.802000046","29.815999985","30.774999619","66.407236223"
"0.273000002","0.191","0.254999995","0.268000007","0.232999995","0.282999992","28.916000366","28.900999069","28.7689991","30.861000061","29.920999527","31.006000519","65.658017952"
"0.266000003","0.187000006","0.244000003","0.263000011","0.247999996","0.296000004","29.058000565","29.079000473","28.993999481","30.73800087","29.7310009","30.781000137","65.234707681"
"0.270000011","0.182999998","0.226999998","0.291000009","0.256000012","0.333999991","28.976999283","28.937999725","28.746999741","30.806999207","29.891000748","31.038999557","65.562460865"
"0.273999989","0.187000006","0.245000005","0.256000012","0.244000003","0.310000002","29.042999268","29.021999359","28.8560009","30.73900032","29.812999725","30.916999817","64.79353545"
"0.268999994","0.188999996","0.248999998","0.273000002","0.246999994","0.301999986","28.98900032","28.972999573","28.840999603","30.778999329","29.840999603","30.927999496","65.293656332"
"0.319000006","0.215000004","0.268999994","0.236000001","0.217999995","0.275000006","28.944999695","28.945999146","28.872999191","30.836000443","29.902999878","30.896999359","65.902741736"
"0.270999998","0.194000006","0.257999986","0.263999999","0.231999993","0.273000002","29.038999557","29.055000305","28.972000122","30.736999512","29.760000229","30.794000626","65.6970512"
"0.268999994","0.186000004","0.232999995","0.287","0.257999986","0.319000006","28.982000351","28.937000275","28.778999329","30.760000229","29.840999603","30.989999771","65.693298758"
"0.26699999","0.179000005","0.25","0.272000015","0.244000003","0.30399999","28.964000702","28.947000504","28.798000336","30.802000046","29.86700058","30.978000641","65.093008369"
"0.300999999","0.203999996","0.298999995","0.25","0.222000003","0.256999999","28.961999893","28.945999146","28.841999054","30.802000046","29.868999481","30.88599968","65.402478947"
"0.291000009","0.194999993","0.268000007","0.245000005","0.230000004","0.284000009","29.027000427","29.062999725","29.013999939","30.733999252","29.74200058","30.74600029","65.06477189"
"0.261999995","0.178000003","0.223000005","0.287999988","0.270999998","0.344999999","29.031000137","29.0189991","28.823999405","30.76199913","29.825000763","30.974000931","65.033183783"
"0.252000004","0.173999995","0.231000006","0.294999987","0.264999986","0.331999987","28.929000854","28.88999939","28.701999664","30.806999207","29.899999619","31.072000504","65.081342699"
"0.307000011","0.213","0.287","0.25","0.222000003","0.279000014","28.920000076","28.929000854","28.854000092","30.854999542","29.917999268","30.909000397","65.286906187"
"0.282000005","0.194999993","0.261000007","0.254999995","0.224999994","0.275999993","28.959999084","28.957000732","28.86400032","30.792999268","29.840000153","30.888999939","65.562248983"
"0.307999998","0.203999996","0.266000003","0.254000008","0.234999999","0.296000004","28.947999954","28.958000183","28.87899971","30.818000793","29.86300087","30.87100029","65.561740234"
"0.275000006","0.194000006","0.244000003","0.273000002","0.241999999","0.312999994","28.948999405","28.947999954","28.781000137","30.783000946","29.888999939","31.00399971","65.291369598"
"0.268999994","0.189999998","0.245000005","0.279000014","0.248999998","0.312000006","28.986999512","28.98800087","28.881999969","30.774000168","29.808000565","30.885000229","65.294689009"
"0.289000005","0.202000007","0.26699999","0.261999995","0.231999993","0.270000011","28.975000381","28.976999283","28.909999847","30.770000458","29.795000076","30.829999924","66.002628077"
"0.275999993","0.185000002","0.244000003","0.286000013","0.248999998","0.317999989","28.909000397","28.88599968","28.684000015","30.815999985","29.943000793","31.093999863","65.557124969"
"0.289000005","0.194000006","0.263999999","0.263000011","0.231999993","0.273999989","28.88599968","28.891000748","28.802000046","30.865999222","29.910999298","30.955999374","65.996043093"
"0.270999998","0.193000004","0.25999999","0.219999999","0.218999997","0.247999996","29.00399971","29.052999496","29.000999451","30.754999161","29.766000748","30.818000793","65.017718273"
"0.27700001","0.181999996","0.263000011","0.239999995","0.206","0.270000011","29.01499939","29.082000732","29.089000702","30.722000122","29.719999313","30.698999405","65.016689269"
"0.261000007","0.185000002","0.221000001","0.268000007","0.239999995","0.300999999","29.079999924","29.166000366","29.187999725","30.736999512","29.680999756","30.583999634","65.79878093"
"0.26699999","0.202999994","0.264999986","0.228","0.226999998","0.280999988","29.111000061","29.179000854","29.195999146","30.697999954","29.672000885","30.607000351","63.955133028"
"0.266000003","0.196999997","0.254000008","0.231000006","0.231000006","0.291000009","29.009000778","29.020000458","28.966999054","30.808000565","29.833000183","30.833999634","64.047618819"
"0.268000007","0.195999995","0.248999998","0.261000007","0.238000005","0.298999995","29.051000595","29.084999084","28.983999252","30.716999054","29.756999969","30.813999176","64.983455323"
"0.268999994","0.187000006","0.228","0.25","0.238999993","0.319999993","30.163999557","30.790000916","31.523000717","30.000999451","28.056999207","28.150999069","64.657736124"
"0.261000007","0.182999998","0.231999993","0.261000007","0.246999994","0.335000008","29.045999527","29.091999054","29.048000336","30.714000702","29.722999573","30.756999969","64.173798952"
"0.280999988","0.189999998","0.273999989","0.247999996","0.225999996","0.289000005","29.047000885","29.052000046","28.934000015","30.747999191","29.791999817","30.850000381","64.492042133"
"0.256000012","0.188999996","0.241999999","0.234999999","0.229000002","0.287999988","29.080999374","29.099000931","29.035999298","30.732000351","29.736999512","30.73500061","64.307158569"
"0.254000008","0.181999996","0.226999998","0.277999997","0.254000008","0.300999999","29.038999557","29.077999115","28.976999283","30.752000809","29.766000748","30.797000885","65.708556407"
"0.273999989","0.181999996","0.233999997","0.259000003","0.233999997","0.308999985","29.00399971","29.042999268","28.955999374","30.802999496","29.836999893","30.833999634","65.242627643"
"0.280000001","0.188999996","0.268000007","0.239999995","0.218999997","0.280999988","29.042999268","29.058000565","28.927999496","30.736000061","29.76499939","30.875999451","64.629654717"
"0.270999998","0.192000002","0.25999999","0.239999995","0.226999998","0.289999992","29.097000122","29.149000168","29.052999496","30.663999557","29.670999527","30.725999832","64.32770302"
"0.261000007","0.187999994","0.232999995","0.232999995","0.228","0.263000011","29.00399971","29.052999496","29.000999451","30.754999161","29.766000748","30.818000793","65.524893169"
"0.280999988","0.199000001","0.294999987","0.231000006","0.196999997","0.225999996","29.01499939","29.082000732","29.089000702","30.722000122","29.719999313","30.698999405","65.258222915"
"0.252000004","0.180999994","0.206","0.259000003","0.252000004","0.31400001","29.079999924","29.166000366","29.187999725","30.736999512","29.680999756","30.583999634","65.302595516"
"0.282999992","0.209000006","0.284000009","0.224000007","0.224000007","0.252000004","29.111000061","29.179000854","29.195999146","30.697999954","29.672000885","30.607000351","64.663278709"
"0.27700001","0.201000005","0.263999999","0.244000003","0.219999999","0.259000003","29.009000778","29.020000458","28.966999054","30.808000565","29.833000183","30.833999634","65.510580552"
"0.280999988","0.202000007","0.256999999","0.250999987","0.238999993","0.289999992","29.158000946","29.240999222","29.1439991","30.662000656","29.665000916","30.677000046","65.116446891"
"0.287","0.203999996","0.261999995","0.244000003","0.225999996","0.280999988","29.051000595","29.084999084","28.983999252","30.716999054","29.756999969","30.813999176","65.19680914"
"0.256999999","0.180000007","0.225999996","0.261000007","0.233999997","0.317999989","30.163999557","30.790000916","31.523000717","30.000999451","28.056999207","28.150999069","64.733063031"
"0.275999993","0.200000003","0.273000002","0.243000001","0.233999997","0.273000002","29.045999527","29.091999054","29.048000336","30.714000702","29.722999573","30.756999969","64.732488012"
"0.294","0.203999996","0.263000011","0.226999998","0.215000004","0.261999995","29.091999054","29.149999619","29.097000122","30.725000381","29.708000183","30.680999756","65.443685745"
"0.282999992","0.194999993","0.272000015","0.233999997","0.209000006","0.272000015","29.047000885","29.052000046","28.934000015","30.747999191","29.791999817","30.850000381","64.685322958"
"0.26699999","0.208000004","0.284000009","0.221000001","0.209000006","0.252000004","29.080999374","29.099000931","29.035999298","30.732000351","29.736999512","30.73500061","64.01318457"
"0.328999996","0.231999993","0.326999992","0.229000002","0.209999993","0.240999997","29.038999557","29.077999115","28.976999283","30.752000809","29.766000748","30.797000885","65.264030886"
"0.273999989","0.194999993","0.245000005","0.254000008","0.233999997","0.287999988","29.00399971","29.042999268","28.955999374","30.802999496","29.836999893","30.833999634","65.418120948"
"0.275000006","0.186000004","0.25","0.248999998","0.222000003","0.293000013","29.042999268","29.058000565","28.927999496","30.736000061","29.76499939","30.875999451","64.947796344"
"0.279000014","0.195999995","0.256999999","0.248999998","0.236000001","0.289999992","29.097000122","29.149000168","29.052999496","30.663999557","29.670999527","30.725999832","64.980757123"
"0.252999991","0.184","0.231000006","0.254000008","0.248999998","0.333999991","29.049999237","29.066999435","28.916000366","30.826000214","29.849000931","30.920000076","63.764119647"
"0.296999991","0.209999993","0.298000008","0.238999993","0.226999998","0.261000007","29.107999802","29.195999146","29.173999786","30.725999832","29.704000473","30.604999542","64.864881522"
"0.286000013","0.202000007","0.25999999","0.244000003","0.231999993","0.286000013","29.090000153","29.13999939","29.038000107","30.73800087","29.75","30.790000916","65.076821574"
"0.261000007","0.195999995","0.254000008","0.256000012","0.240999997","0.296999991","29.038999557","29.034999847","28.922000885","30.736000061","29.781000137","30.854999542","64.518937509"
"0.263999999","0.191","0.252000004","0.229000002","0.232999995","0.298000008","29.020000458","29.048000336","28.969999313","30.797000885","29.819000244","30.809999466","63.751874215"
"0.25","0.187999994","0.241999999","0.252000004","0.233999997","0.272000015","29.086999893","29.072999954","28.961000443","30.726999283","29.767999649","30.819000244","65.19471456"
"0.266000003","0.181999996","0.250999987","0.272000015","0.238999993","0.319000006","29.131999969","29.159999847","29.062999725","30.711999893","29.7310009","30.714000702","64.567038019"
"0.275999993","0.186000004","0.246999994","0.270999998","0.243000001","0.298999995","29.080999374","29.048999786","28.958999634","30.7310009","29.7689991","30.771999359","65.594612427"
"0.270999998","0.187999994","0.252000004","0.26699999","0.239999995","0.300000012","29.083999634","29.11400032","29.059000015","30.701999664","29.715999603","30.690000534","65.130433889"
"0.287999988","0.208000004","0.277999997","0.216000006","0.213","0.266000003","29.068000793","29.065000534","28.937000275","30.749000549","29.798000336","30.858999252","64.293396662"
"0.280000001","0.194000006","0.244000003","0.254999995","0.231999993","0.284999996","28.990999222","29.024000168","28.989999771","30.763000488","29.781999588","30.736000061","65.76107374"
"0.289999992","0.210999995","0.298000008","0.221000001","0.211999997","0.236000001","29.031999588","29.082000732","28.989999771","30.75799942","29.795000076","30.7689991","64.839917708"
